,SERVICE_NUMBER,ROUTE,DEPARTURE,ARRIVAL,CAPTURE,DAY_X,STATUS,CABIN,CAPACITY,LID,CURRENT_BUCKET,CURRENT_BUCKET_PRICE,BOOKINGS,REVENUE_INCL_TAX,REVENUE_EXCL_TAX,MAXLEG_LF,MAXLEG_BOOKINGS,OPTIM_STATUS
12147,AW4638,CDG - VIE,2023-10-05 17:45:00,2023-10-05 19:55:00,2023-10-06,1,OPEN,2,189,193,F,226.0,182,17045.2,11341.7,0.94,182,DEACTIVATED
14514,AW3917,ZAG - CDG,2023-10-05 18:20:00,2023-10-05 20:30:00,2023-10-06,1,OPEN,2,189,193,I,143.0,189,14138.51,8332.94,0.98,189,DEACTIVATED
9740,AW7908,CDG - BER,2023-10-05 18:20:00,2023-10-05 19:15:00,2023-10-06,1,OPEN,2,189,194,Z,337.0,160,8017.0,2828.2,0.82,160,DEACTIVATED
16660,AW7647,OSL - CDG,2023-10-05 19:05:00,2023-10-05 22:35:00,2023-10-07,1,OPEN,2,189,194,F,211.0,192,15217.82,11236.46,0.99,192,DEACTIVATED
7722,AW7909,BER - CDG,2023-10-05 19:55:00,2023-10-05 22:50:00,2023-10-07,1,OPEN,2,189,193,V,239.0,106,19703.0,18371.95,0.55,106,DEACTIVATED
17119,AW4639,VIE - CDG,2023-10-05 20:40:00,2023-10-05 22:40:00,2023-10-06,1,OPEN,2,189,193,L,97.0,193,19324.92,15777.58,1.0,193,DEACTIVATED
9459,AW3952,CDG - ZAG,2023-10-05 20:40:00,2023-10-05 22:40:00,2023-10-06,1,OPEN,2,189,192,V,85.0,155,10476.29,5627.46,0.81,155,DEACTIVATED
12376,AW4780,CDG - VIE,2023-10-05 21:15:00,2023-10-05 23:25:00,2023-10-06,1,OPEN,2,189,193,F,226.0,183,17160.29,11432.89,0.95,183,DEACTIVATED
16662,AW7662,CDG - OSL,2023-10-05 21:25:00,2023-10-05 23:05:00,2023-10-06,1,OPEN,2,189,192,N,46.0,192,16757.0,10746.72,1.0,192,DEACTIVATED
11132,AW3121,ATH - CDG,2023-10-06 05:55:00,2023-10-06 10:25:00,2023-10-08,1,OPEN,2,189,193,Q,166.0,176,15153.0,11916.36,0.91,176,DEACTIVATED
12908,AW3953,ZAG - CDG,2023-10-06 06:30:00,2023-10-06 08:40:00,2023-10-07,1,OPEN,2,189,193,I,143.0,185,10515.0,4828.02,0.96,185,DEACTIVATED
14519,AW7663,OSL - CDG,2023-10-06 06:30:00,2023-10-06 10:00:00,2023-10-08,1,OPEN,2,189,193,F,211.0,189,13807.52,9890.49,0.98,189,DEACTIVATED
17120,AW4781,VIE - CDG,2023-10-06 06:55:00,2023-10-06 08:55:00,2023-10-07,1,OPEN,2,189,193,R,70.0,193,19813.0,16265.66,1.0,193,DEACTIVATED
16663,AW7640,CDG - OSL,2023-10-06 07:20:00,2023-10-06 09:00:00,2023-10-07,1,OPEN,2,189,192,T,59.0,192,18898.77,12882.51,1.0,192,DEACTIVATED
12618,AW3550,CDG - HEL,2023-10-06 07:25:00,2023-10-06 11:50:00,2023-10-07,1,OPEN,2,189,0,N,87.0,184,22756.53,17014.92,,184,DEACTIVATED
10302,AW3280,CDG - TLL,2023-10-06 09:25:00,2023-10-06 14:00:00,2023-10-07,1,OPEN,2,189,193,K,178.0,168,22527.24,13026.51,0.87,168,DEACTIVATED
16664,AW7641,OSL - CDG,2023-10-06 09:40:00,2023-10-06 13:10:00,2023-10-08,1,OPEN,2,189,193,M,167.0,192,14655.79,10646.06,0.99,192,DEACTIVATED
15588,AW4632,CDG - VIE,2023-10-06 10:05:00,2023-10-06 12:15:00,2023-10-07,1,OPEN,2,189,193,F,226.0,190,18723.01,12764.35,0.98,190,DEACTIVATED
6708,AW7920,CDG - CPH,2023-10-06 10:35:00,2023-10-06 11:30:00,2023-10-07,1,OPEN,2,189,189,X,72.0,36,2989.0,1821.52,0.19,36,DEACTIVATED
16665,AW7644,CDG - OSL,2023-10-06 11:10:00,2023-10-06 12:50:00,2023-10-07,1,OPEN,2,189,192,G,52.0,192,21427.88,15462.06,1.0,192,DEACTIVATED
9928,AW7921,CPH - CDG,2023-10-06 12:15:00,2023-10-06 15:15:00,2023-10-08,1,OPEN,2,189,189,Z,298.0,163,26137.0,19606.91,0.86,163,DEACTIVATED
14517,AW3551,HEL - CDG,2023-10-06 12:35:00,2023-10-06 15:15:00,2023-10-07,1,CANCELLED,2,189,0,,,189,30767.35,27095.8,,189,UNAVAILABLE
14520,AW4633,VIE - CDG,2023-10-06 13:05:00,2023-10-06 15:05:00,2023-10-07,1,OPEN,2,189,193,Y,392.0,189,21491.76,18017.94,0.98,189,DEACTIVATED
13205,AW7645,OSL - CDG,2023-10-06 13:35:00,2023-10-06 17:05:00,2023-10-08,1,OPEN,2,189,193,H,148.0,186,14720.71,10804.39,0.96,186,DEACTIVATED
10670,AW3001,ATH - CDG,2023-10-06 13:55:00,2023-10-06 18:25:00,2023-10-08,1,OPEN,2,189,193,M,208.0,172,19271.78,16108.7,0.89,172,DEACTIVATED
12907,AW3558,CDG - HEL,2023-10-06 14:50:00,2023-10-06 19:15:00,2023-10-07,1,OPEN,2,189,191,H,196.0,185,20313.86,14512.49,0.97,185,DEACTIVATED
11959,AW3281,TLL - CDG,2023-10-06 14:55:00,2023-10-06 17:40:00,2023-10-07,1,OPEN,2,189,193,K,178.0,181,21753.0,17590.0,0.94,181,DEACTIVATED
10669,AW3916,CDG - ZAG,2023-10-06 14:55:00,2023-10-06 16:55:00,2023-10-07,1,OPEN,2,189,193,I,143.0,172,18073.4,12747.4,0.89,172,DEACTIVATED
16114,AW7648,CDG - OSL,2023-10-06 16:25:00,2023-10-06 18:05:00,2023-10-07,1,OPEN,2,189,192,B,223.0,191,21312.06,15342.84,0.99,191,DEACTIVATED
13978,AW3917,ZAG - CDG,2023-10-06 17:45:00,2023-10-06 19:55:00,2023-10-07,1,OPEN,2,189,193,I,143.0,188,14989.08,9216.06,0.97,188,DEACTIVATED
10471,AW4638,CDG - VIE,2023-10-06 17:50:00,2023-10-06 20:00:00,2023-10-07,1,CANCELLED,2,180,193,,,170,16354.86,11044.16,0.88,170,UNAVAILABLE
8149,AW7908,CDG - BER,2023-10-06 18:20:00,2023-10-06 19:15:00,2023-10-07,1,OPEN,2,189,194,V,111.0,122,9150.86,5261.36,0.63,122,DEACTIVATED
12619,AW7649,OSL - CDG,2023-10-06 18:45:00,2023-10-06 22:15:00,2023-10-08,1,OPEN,2,189,193,M,167.0,184,13948.97,10125.67,0.95,184,DEACTIVATED
10230,AW7909,BER - CDG,2023-10-06 19:55:00,2023-10-06 22:50:00,2023-10-08,1,OPEN,2,189,193,Y,550.0,167,13317.84,11744.85,0.87,167,DEACTIVATED
13204,AW3559,HEL - CDG,2023-10-06 20:00:00,2023-10-06 22:40:00,2023-10-07,1,OPEN,2,189,189,D,301.0,186,25125.9,21549.1,0.98,186,DEACTIVATED
14518,AW3952,CDG - ZAG,2023-10-06 20:40:00,2023-10-06 22:40:00,2023-10-07,1,OPEN,2,189,193,Z,298.0,189,16827.86,10922.67,0.98,189,DEACTIVATED
12620,AW4639,VIE - CDG,2023-10-06 20:45:00,2023-10-06 22:45:00,2023-10-07,1,OPEN,2,180,193,B,255.0,184,19401.0,16019.08,0.95,184,DEACTIVATED
9927,AW4780,CDG - VIE,2023-10-06 21:10:00,2023-10-06 23:20:00,2023-10-07,1,OPEN,2,189,193,H,165.0,163,16145.0,11057.76,0.84,163,DEACTIVATED
13979,AW7662,CDG - OSL,2023-10-06 21:40:00,2023-10-06 23:20:00,2023-10-07,1,OPEN,2,189,192,D,246.0,188,19695.0,13824.68,0.98,188,DEACTIVATED
12377,AW3121,ATH - CDG,2023-10-07 05:55:00,2023-10-07 10:25:00,2023-10-09,1,OPEN,2,189,193,F,258.0,183,17813.39,14448.02,0.95,183,DEACTIVATED
12378,AW7663,OSL - CDG,2023-10-07 05:55:00,2023-10-07 09:25:00,2023-10-09,1,OPEN,2,189,192,I,188.0,183,12968.26,9172.33,0.95,183,DEACTIVATED
12909,AW4781,VIE - CDG,2023-10-07 06:00:00,2023-10-07 08:00:00,2023-10-08,1,OPEN,2,189,191,F,232.0,185,16752.14,13370.22,0.97,185,DEACTIVATED
10993,AW4630,CDG - VIE,2023-10-07 06:05:00,2023-10-07 08:15:00,2023-10-08,1,OPEN,2,189,192,H,165.0,175,10274.43,4783.74,0.91,175,DEACTIVATED
8064,AW4670,CDG - BUD,2023-10-07 06:15:00,2023-10-07 09:20:00,2023-10-08,1,OPEN,2,189,123,F,190.0,119,13552.86,9841.73,0.97,119,DEACTIVATED
12621,AW3953,ZAG - CDG,2023-10-07 06:30:00,2023-10-07 08:40:00,2023-10-08,1,OPEN,2,189,192,M,127.0,184,10120.0,4470.58,0.96,184,DEACTIVATED
11960,AW3550,CDG - HEL,2023-10-07 08:30:00,2023-10-07 12:55:00,2023-10-08,1,OPEN,2,189,191,L,134.0,181,23709.9,18080.63,0.95,181,DEACTIVATED
10232,AW4631,VIE - CDG,2023-10-07 09:00:00,2023-10-07 11:00:00,2023-10-08,1,OPEN,2,189,191,F,232.0,167,17406.38,14355.3,0.87,167,DEACTIVATED
12622,AW7644,CDG - OSL,2023-10-07 10:20:00,2023-10-07 12:00:00,2023-10-08,1,OPEN,2,189,184,T,59.0,184,18767.61,13065.05,1.0,184,DEACTIVATED
11741,AW7645,OSL - CDG,2023-10-07 12:40:00,2023-10-07 16:10:00,2023-10-09,1,OPEN,2,189,186,M,167.0,180,13808.71,10010.31,0.97,180,DEACTIVATED
10373,AW4634,CDG - VIE,2023-10-07 13:30:00,2023-10-07 15:40:00,2023-10-08,1,OPEN,2,189,192,K,113.0,169,11993.0,6687.85,0.88,169,DEACTIVATED
11961,AW3551,HEL - CDG,2023-10-07 13:40:00,2023-10-07 16:20:00,2023-10-08,1,OPEN,2,189,190,M,212.0,181,32433.0,28920.15,0.95,181,DEACTIVATED
10231,AW3288,CDG - TLL,2023-10-07 14:25:00,2023-10-07 19:00:00,2023-10-08,1,OPEN,2,189,194,K,178.0,167,20020.1,10768.3,0.86,167,DEACTIVATED
11962,AW3912,CDG - ZAG,2023-10-07 14:55:00,2023-10-07 16:55:00,2023-10-08,1,OPEN,2,189,192,I,143.0,181,13600.0,7937.55,0.94,181,DEACTIVATED
9054,AW3009,ATH - CDG,2023-10-07 15:00:00,2023-10-07 19:30:00,2023-10-09,1,OPEN,2,189,193,M,208.0,147,22146.0,19442.67,0.76,147,DEACTIVATED
10007,AW7658,CDG - OSL,2023-10-07 15:20:00,2023-10-07 17:00:00,2023-10-08,1,OPEN,2,189,0,G,52.0,164,14782.72,9637.2,,164,DEACTIVATED
12623,AW4635,VIE - CDG,2023-10-07 16:40:00,2023-10-07 18:40:00,2023-10-08,1,OPEN,2,189,191,F,232.0,184,16633.14,13251.22,0.96,184,DEACTIVATED
15589,AW7646,CDG - OSL,2023-10-07 16:45:00,2023-10-07 18:25:00,2023-10-08,1,OPEN,2,189,0,,,190,17508.0,11554.3,,190,DEACTIVATED
10880,AW7659,OSL - CDG,2023-10-07 17:40:00,2023-10-07 21:10:00,2023-10-09,1,CANCELLED,2,189,0,,,174,11462.55,7887.89,,174,UNAVAILABLE
12148,AW3913,ZAG - CDG,2023-10-07 17:45:00,2023-10-07 19:55:00,2023-10-08,1,OPEN,2,189,192,F,163.0,182,13513.08,7922.34,0.95,182,DEACTIVATED
10671,AW7647,OSL - CDG,2023-10-07 19:05:00,2023-10-07 22:35:00,2023-10-09,1,OPEN,2,189,0,N,39.0,172,10493.76,6824.52,,172,DEACTIVATED
10992,AW3289,TLL - CDG,2023-10-07 19:55:00,2023-10-07 22:40:00,2023-10-08,1,OPEN,2,189,195,L,156.0,175,22706.0,18681.0,0.9,175,DEACTIVATED
14521,AW3952,CDG - ZAG,2023-10-07 20:35:00,2023-10-07 22:35:00,2023-10-08,1,OPEN,2,189,192,B,184.0,189,11295.37,5361.1,0.98,189,DEACTIVATED
10374,AW4780,CDG - VIE,2023-10-07 21:10:00,2023-10-07 23:20:00,2023-10-08,1,OPEN,2,189,192,V,129.0,169,12026.0,6737.97,0.88,169,DEACTIVATED
13980,AW7662,CDG - OSL,2023-10-07 21:25:00,2023-10-07 23:05:00,2023-10-08,1,OPEN,2,189,192,B,223.0,188,23470.0,17616.3,0.98,188,DEACTIVATED
11963,AW3121,ATH - CDG,2023-10-08 05:55:00,2023-10-08 10:25:00,2023-10-10,1,OPEN,2,189,191,B,285.0,181,22784.0,19455.41,0.95,181,DEACTIVATED
11742,AW4781,VIE - CDG,2023-10-08 06:00:00,2023-10-08 08:00:00,2023-10-09,1,OPEN,2,189,192,S,303.0,180,21870.0,18561.6,0.94,180,DEACTIVATED
14522,AW7663,OSL - CDG,2023-10-08 06:30:00,2023-10-08 10:00:00,2023-10-10,1,OPEN,2,189,193,D,259.0,189,15201.04,11270.47,0.98,189,DEACTIVATED
13552,AW3953,ZAG - CDG,2023-10-08 06:30:00,2023-10-08 08:40:00,2023-10-09,1,OPEN,2,189,193,I,143.0,187,11375.0,5633.3,0.97,187,DEACTIVATED
12149,AW7640,CDG - OSL,2023-10-08 07:20:00,2023-10-08 09:00:00,2023-10-09,1,OPEN,2,180,184,T,59.0,182,16289.04,10637.64,0.99,182,DEACTIVATED
12625,AW7641,OSL - CDG,2023-10-08 09:40:00,2023-10-08 13:10:00,2023-10-10,1,OPEN,2,180,184,X,74.0,184,15840.23,11928.19,1.0,184,DEACTIVATED
13982,AW7658,CDG - OSL,2023-10-08 10:20:00,2023-10-08 12:00:00,2023-10-09,1,OPEN,2,189,193,D,246.0,188,24979.72,19124.24,0.97,188,DEACTIVATED
11133,AW3288,CDG - TLL,2023-10-08 10:50:00,2023-10-08 15:25:00,2023-10-09,1,OPEN,2,189,194,Q,226.0,176,24539.76,14576.64,0.91,176,DEACTIVATED
10472,AW3009,ATH - CDG,2023-10-08 10:55:00,2023-10-08 15:25:00,2023-10-10,1,OPEN,2,189,191,F,258.0,170,27935.42,24809.12,0.89,170,DEACTIVATED
14523,AW4638,CDG - VIE,2023-10-08 11:00:00,2023-10-08 13:05:00,2023-10-09,1,OPEN,2,189,193,F,226.0,189,17376.0,11468.88,0.98,189,DEACTIVATED
16667,AW7659,OSL - CDG,2023-10-08 12:40:00,2023-10-08 16:10:00,2023-10-10,1,OPEN,2,189,193,J,316.0,192,27744.31,23695.69,0.99,192,DEACTIVATED
12379,AW4639,VIE - CDG,2023-10-08 13:55:00,2023-10-08 15:55:00,2023-10-09,1,OPEN,2,189,192,Z,361.0,183,25702.42,22338.88,0.95,183,DEACTIVATED
10672,AW3556,CDG - HEL,2023-10-08 14:40:00,2023-10-08 19:05:00,2023-10-09,1,OPEN,2,189,189,X,122.0,172,21631.04,16240.12,0.91,172,DEACTIVATED
11439,AW3916,CDG - ZAG,2023-10-08 15:20:00,2023-10-08 17:20:00,2023-10-09,1,OPEN,2,189,192,B,184.0,178,13772.2,8202.17,0.93,178,DEACTIVATED
10303,AW7928,CDG - CPH,2023-10-08 15:55:00,2023-10-08 16:50:00,2023-10-09,1,OPEN,2,189,194,Y,287.0,168,34827.5,29545.94,0.87,168,DEACTIVATED
10375,AW3289,TLL - CDG,2023-10-08 16:20:00,2023-10-08 19:05:00,2023-10-09,1,OPEN,2,189,193,V,200.0,169,26034.92,22147.92,0.88,169,DEACTIVATED
11582,AW7646,CDG - OSL,2023-10-08 16:45:00,2023-10-08 18:25:00,2023-10-09,1,OPEN,2,189,193,D,246.0,179,31532.04,25978.45,0.93,179,DEACTIVATED
9460,AW7920,CDG - CPH,2023-10-08 17:10:00,2023-10-08 18:05:00,2023-10-09,1,OPEN,2,189,189,Z,264.0,155,29456.0,24429.35,0.82,155,DEACTIVATED
8181,AW7929,CPH - CDG,2023-10-08 17:35:00,2023-10-08 20:35:00,2023-10-10,1,OPEN,2,189,192,V,129.0,123,14488.0,9657.46,0.64,123,DEACTIVATED
11134,AW4634,CDG - VIE,2023-10-08 17:55:00,2023-10-08 20:05:00,2023-10-09,1,OPEN,2,180,193,I,204.0,176,19349.43,13855.07,0.91,176,DEACTIVATED
8926,AW7908,CDG - BER,2023-10-08 18:10:00,2023-10-08 19:05:00,2023-10-09,1,OPEN,2,189,193,Y,371.0,144,12976.0,8582.2,0.75,144,DEACTIVATED
12624,AW3917,ZAG - CDG,2023-10-08 18:10:00,2023-10-08 20:20:00,2023-10-09,1,OPEN,2,189,193,Y,332.0,184,27053.27,21423.92,0.95,184,DEACTIVATED
7031,AW7921,CPH - CDG,2023-10-08 18:50:00,2023-10-08 21:50:00,2023-10-10,1,OPEN,2,189,189,K,115.0,56,4921.0,2673.72,0.3,56,DEACTIVATED
13553,AW7647,OSL - CDG,2023-10-08 19:05:00,2023-10-08 22:35:00,2023-10-10,1,OPEN,2,189,193,S,284.0,187,29066.27,25281.95,0.97,187,DEACTIVATED
9695,AW7909,BER - CDG,2023-10-08 19:45:00,2023-10-08 22:40:00,2023-10-10,1,OPEN,2,189,193,V,105.0,159,9380.99,7437.78,0.82,159,DEACTIVATED
13981,AW3557,HEL - CDG,2023-10-08 19:50:00,2023-10-08 22:30:00,2023-10-09,1,OPEN,2,189,190,Y,417.0,188,37175.8,33519.8,0.99,188,DEACTIVATED
16666,AW3952,CDG - ZAG,2023-10-08 20:40:00,2023-10-08 22:35:00,2023-10-09,1,OPEN,2,189,192,X,60.0,192,18455.0,12463.72,1.0,192,DEACTIVATED
13206,AW4635,VIE - CDG,2023-10-08 20:50:00,2023-10-08 22:50:00,2023-10-09,1,OPEN,2,180,192,Y,392.0,186,27232.9,23814.22,0.97,186,DEACTIVATED
10775,AW7662,CDG - OSL,2023-10-08 21:25:00,2023-10-08 23:05:00,2023-10-09,1,OPEN,2,189,193,S,269.0,173,30199.0,24846.41,0.9,173,DEACTIVATED
10077,AW4780,CDG - VIE,2023-10-08 21:40:00,2023-10-08 23:50:00,2023-10-09,1,OPEN,2,189,193,F,226.0,165,20716.43,15561.86,0.85,165,DEACTIVATED
10078,AW3121,ATH - CDG,2023-10-09 05:55:00,2023-10-09 10:25:00,2023-10-11,1,OPEN,2,189,193,F,258.0,165,24217.39,21183.04,0.85,165,DEACTIVATED
13983,AW7663,OSL - CDG,2023-10-09 05:55:00,2023-10-09 09:25:00,2023-10-11,1,OPEN,2,189,193,F,211.0,188,15141.52,11247.02,0.97,188,DEACTIVATED
17673,AW4781,VIE - CDG,2023-10-09 06:15:00,2023-10-09 08:15:00,2023-10-10,1,OPEN,2,189,192,R,70.0,196,22647.0,19044.52,1.02,196,DEACTIVATED
13208,AW3953,ZAG - CDG,2023-10-09 06:30:00,2023-10-09 08:40:00,2023-10-10,1,OPEN,2,189,192,F,163.0,186,11828.61,6115.08,0.97,186,DEACTIVATED
11276,AW3280,CDG - TLL,2023-10-09 06:40:00,2023-10-09 11:15:00,2023-10-10,1,OPEN,2,189,195,V,200.0,177,24166.0,14158.56,0.91,177,DEACTIVATED
12626,AW7640,CDG - OSL,2023-10-09 07:15:00,2023-10-09 08:55:00,2023-10-10,1,OPEN,2,189,192,I,181.0,184,14719.0,8937.88,0.96,184,DEACTIVATED
12910,AW3550,CDG - HEL,2023-10-09 08:20:00,2023-10-09 12:45:00,2023-10-10,1,OPEN,2,189,190,L,134.0,185,19028.86,13356.11,0.97,185,DEACTIVATED
10673,AW7641,OSL - CDG,2023-10-09 09:35:00,2023-10-09 13:05:00,2023-10-11,1,OPEN,2,189,173,D,259.0,172,16514.7,12786.68,0.99,172,DEACTIVATED
12911,AW4632,CDG - VIE,2023-10-09 10:05:00,2023-10-09 12:15:00,2023-10-10,1,OPEN,2,189,194,B,247.0,185,15244.94,9458.39,0.95,185,DEACTIVATED
16115,AW7644,CDG - OSL,2023-10-09 11:10:00,2023-10-09 12:50:00,2023-10-10,1,OPEN,2,189,192,D,246.0,191,22203.35,16209.22,0.99,191,DEACTIVATED
10304,AW3281,TLL - CDG,2023-10-09 12:25:00,2023-10-09 15:10:00,2023-10-10,1,OPEN,2,189,195,L,156.0,168,22378.0,18514.0,0.86,168,DEACTIVATED
15590,AW4633,VIE - CDG,2023-10-09 13:00:00,2023-10-09 15:00:00,2023-10-10,1,OPEN,2,189,192,S,303.0,190,19793.28,16301.08,0.99,190,DEACTIVATED
13554,AW3551,HEL - CDG,2023-10-09 13:30:00,2023-10-09 16:10:00,2023-10-10,1,OPEN,2,189,190,B,277.0,187,28275.35,24644.8,0.98,187,DEACTIVATED
12627,AW7645,OSL - CDG,2023-10-09 13:35:00,2023-10-09 17:05:00,2023-10-11,1,OPEN,2,189,193,F,211.0,184,21960.42,18085.67,0.95,184,DEACTIVATED
7684,AW3558,CDG - HEL,2023-10-09 14:50:00,2023-10-09 19:15:00,2023-10-10,1,OPEN,2,189,190,G,94.0,104,9439.0,6173.28,0.55,104,DEACTIVATED
14524,AW3916,CDG - ZAG,2023-10-09 15:00:00,2023-10-09 17:00:00,2023-10-10,1,OPEN,2,189,192,S,236.0,189,15873.15,9944.92,0.98,189,DEACTIVATED
9741,AW3009,ATH - CDG,2023-10-09 15:10:00,2023-10-09 19:40:00,2023-10-11,1,OPEN,2,189,193,B,285.0,160,32307.0,29401.38,0.83,160,DEACTIVATED
13209,AW7648,CDG - OSL,2023-10-09 16:50:00,2023-10-09 18:30:00,2023-10-10,1,OPEN,2,189,192,F,202.0,186,16945.0,11109.06,0.97,186,DEACTIVATED
10776,AW7928,CDG - CPH,2023-10-09 17:35:00,2023-10-09 18:30:00,2023-10-10,1,OPEN,2,189,191,Y,287.0,173,21793.43,16349.7,0.91,173,DEACTIVATED
12380,AW3917,ZAG - CDG,2023-10-09 17:50:00,2023-10-09 20:00:00,2023-10-10,1,OPEN,2,189,192,F,163.0,183,17359.74,11741.46,0.95,183,DEACTIVATED
9239,AW7908,CDG - BER,2023-10-09 18:15:00,2023-10-09 19:10:00,2023-10-10,1,OPEN,2,189,194,Y,371.0,151,43481.0,38630.54,0.78,151,DEACTIVATED
13555,AW7649,OSL - CDG,2023-10-09 19:10:00,2023-10-09 22:40:00,2023-10-11,1,OPEN,2,189,193,F,211.0,187,21633.36,17622.76,0.97,187,DEACTIVATED
8770,AW7929,CPH - CDG,2023-10-09 19:15:00,2023-10-09 22:15:00,2023-10-11,1,OPEN,2,189,192,T,67.0,140,10487.0,4908.93,0.73,140,DEACTIVATED
7176,AW7909,BER - CDG,2023-10-09 19:50:00,2023-10-09 22:45:00,2023-10-11,1,OPEN,2,189,193,T,52.0,69,3085.0,2188.69,0.36,69,DEACTIVATED
13207,AW3559,HEL - CDG,2023-10-09 20:00:00,2023-10-09 22:40:00,2023-10-10,1,OPEN,2,189,190,F,255.0,186,25963.7,22348.0,0.98,186,DEACTIVATED
10994,AW3952,CDG - ZAG,2023-10-09 20:40:00,2023-10-09 22:40:00,2023-10-10,1,OPEN,2,189,192,S,236.0,175,12682.0,7210.83,0.91,175,DEACTIVATED
16116,AW7662,CDG - OSL,2023-10-09 21:35:00,2023-10-09 23:15:00,2023-10-10,1,OPEN,2,189,192,F,202.0,191,17349.0,11358.39,0.99,191,DEACTIVATED
11277,AW4780,CDG - VIE,2023-10-09 21:40:00,2023-10-09 23:50:00,2023-10-10,1,OPEN,2,189,194,H,165.0,177,13358.0,7810.85,0.91,177,DEACTIVATED
10995,AW3121,ATH - CDG,2023-10-10 05:55:00,2023-10-10 10:25:00,2023-10-12,1,OPEN,2,189,192,Q,166.0,175,15289.0,12070.75,0.91,175,DEACTIVATED
11279,AW4781,VIE - CDG,2023-10-10 06:00:00,2023-10-10 08:00:00,2023-10-11,1,OPEN,2,189,193,M,188.0,177,14751.0,11497.74,0.92,177,DEACTIVATED
9055,AW4670,CDG - BUD,2023-10-10 06:15:00,2023-10-10 09:20:00,2023-10-11,1,OPEN,2,189,192,H,130.0,147,14355.86,9808.48,0.77,147,DEACTIVATED
9461,AW7663,OSL - CDG,2023-10-10 06:30:00,2023-10-10 10:00:00,2023-10-12,1,OPEN,2,189,194,X,74.0,155,8373.0,5153.77,0.8,155,DEACTIVATED
10008,AW3953,ZAG - CDG,2023-10-10 06:30:00,2023-10-10 08:40:00,2023-10-11,1,OPEN,2,189,192,G,44.0,164,7489.2,2433.99,0.85,164,DEACTIVATED
10376,AW7640,CDG - OSL,2023-10-10 07:20:00,2023-10-10 08:55:00,2023-10-11,1,OPEN,2,189,193,X,77.0,169,9975.0,4664.33,0.88,169,DEACTIVATED
9696,AW3552,CDG - HEL,2023-10-10 08:15:00,2023-10-10 12:40:00,2023-10-11,1,OPEN,2,189,192,T,101.0,159,14451.0,9469.67,0.83,159,DEACTIVATED
9348,AW7641,OSL - CDG,2023-10-10 09:35:00,2023-10-10 13:05:00,2023-10-12,1,OPEN,2,189,194,L,85.0,153,9804.23,6636.26,0.79,153,DEACTIVATED
17121,AW3288,CDG - TLL,2023-10-10 10:00:00,2023-10-10 14:35:00,2023-10-11,1,OPEN,2,189,194,M,277.0,193,23452.62,12533.39,0.99,193,DEACTIVATED
11745,AW4632,CDG - VIE,2023-10-10 10:05:00,2023-10-10 12:15:00,2023-10-11,1,OPEN,2,189,193,Q,148.0,180,10827.0,5202.03,0.93,180,DEACTIVATED
11743,AW3916,CDG - ZAG,2023-10-10 10:40:00,2023-10-10 12:40:00,2023-10-11,1,OPEN,2,189,193,Z,298.0,180,14872.86,9287.94,0.93,180,DEACTIVATED
13210,AW7658,CDG - OSL,2023-10-10 11:25:00,2023-10-10 13:05:00,2023-10-11,1,OPEN,2,189,193,L,89.0,186,11690.86,5845.88,0.96,186,DEACTIVATED
12150,AW7644,CDG - OSL,2023-10-10 11:50:00,2023-10-10 13:30:00,2023-10-11,1,OPEN,2,189,193,L,89.0,182,10802.43,5083.17,0.94,182,DEACTIVATED
16668,AW4633,VIE - CDG,2023-10-10 13:05:00,2023-10-10 15:05:00,2023-10-11,1,OPEN,2,189,193,F,232.0,192,18435.76,14906.8,0.99,192,DEACTIVATED
14525,AW3553,HEL - CDG,2023-10-10 13:25:00,2023-10-10 16:05:00,2023-10-11,1,OPEN,2,189,190,D,301.0,189,27614.08,23947.63,0.99,189,DEACTIVATED
12912,AW3917,ZAG - CDG,2023-10-10 13:30:00,2023-10-10 15:40:00,2023-10-11,1,OPEN,2,189,192,K,76.0,185,13645.48,7961.5,0.96,185,DEACTIVATED
9862,AW7659,OSL - CDG,2023-10-10 13:50:00,2023-10-10 17:20:00,2023-10-12,1,OPEN,2,189,194,X,74.0,162,10916.7,7547.32,0.84,162,DEACTIVATED
9530,AW7645,OSL - CDG,2023-10-10 14:15:00,2023-10-10 17:45:00,2023-10-12,1,OPEN,2,189,194,X,74.0,156,9548.9,6267.5,0.8,156,DEACTIVATED
11744,AW7646,CDG - OSL,2023-10-10 14:20:00,2023-10-10 16:00:00,2023-10-11,1,OPEN,2,189,193,L,89.0,180,10611.0,4954.6,0.93,180,DEACTIVATED
16117,AW3289,TLL - CDG,2023-10-10 15:35:00,2023-10-10 18:20:00,2023-10-11,1,OPEN,2,189,194,Q,226.0,191,23937.0,19544.0,0.98,191,DEACTIVATED
9141,AW7908,CDG - BER,2023-10-10 16:05:00,2023-10-10 17:00:00,2023-10-11,1,OPEN,2,189,195,Q,128.0,149,14403.42,9673.82,0.76,149,DEACTIVATED
10777,AW7647,OSL - CDG,2023-10-10 16:40:00,2023-10-10 20:05:00,2023-10-12,1,OPEN,2,189,194,X,74.0,173,10122.52,6508.07,0.89,173,DEACTIVATED
10561,AW7648,CDG - OSL,2023-10-10 16:45:00,2023-10-10 18:25:00,2023-10-11,1,OPEN,2,189,193,X,77.0,171,9803.0,4430.47,0.89,171,DEACTIVATED
